user_id,track_id,artists,album_name,track_name,popularity,duration_ms,danceability,energy,liveness,valence,tempo,track_genre
219,10219,Ben Woodward,Bulletproof,Bulletproof,39,207677,0.59,0.552,0.128,0.635,155.101,pop
220,10220,Andrew Belle,Nightshade,Spectrum,54,265506,0.539,0.717,0.125,0.212,117.973,pop
221,10221,Jonah Baker,Girls Like You (Acoustic Version),Girls Like You - Acoustic Version,44,188494,0.543,0.138,0.185,0.3,115.65,pop
222,10222,Zack Tabudlo,Nangangamba,Nangangamba,70,210354,0.62,0.547,0.19,0.208,98.032,pop
223,10223,Us The Duo,Better Together,Better Together,64,200706,0.761,0.311,0.15,0.553,109.891,pop
224,10224,Andrew Foy;Renee Foy,Heartbreak Anniversary,Heartbreak Anniversary,40,199256,0.674,0.122,0.139,0.339,130.014,pop
225,10225,Tyler Ward;Karis;Ray Lorraine,One More Time Around,One More Time Around,47,205666,0.429,0.358,0.0875,0.187,134.279,pop
226,10226,A Great Big World,流星花園音樂專輯,Say Something,40,229573,0.456,0.101,0.0776,0.155,139.896,pop
227,10227,Zack Tabudlo,Episode,Heart Can’t Lose,55,240952,0.647,0.567,0.133,0.374,125.871,pop
228,10228,Donovan Woods;Tenille Townes,The Other Way,I Ain't Ever Loved No One - Acoustic,57,199594,0.322,0.213,0.113,0.16,160.389,pop
229,10229,Ray LaMontagne,Till The Sun Turns Black,Empty,48,317280,0.482,0.381,0.114,0.42,81.712,pop
230,10230,Megan Davies,"See You Again, Love Me Like You Do, Sugar (Acoustic Mashup)","See You Again, Love Me Like You Do, Sugar - Acoustic Mashup",54,231965,0.393,0.207,0.104,0.262,163.99,pop
231,10231,Tim Halperin,Covers,The Reason,53,200800,0.423,0.207,0.0948,0.209,149.664,pop
232,10232,Canyon City,Refuge,Fix You,60,261665,0.522,0.152,0.148,0.133,144.055,pop
233,10233,JJ Heller,Hand to Hold,Hand to Hold,54,231605,0.547,0.313,0.111,0.261,133.737,pop
234,10234,Ray LaMontagne,Trouble,Hold You in My Arms,62,306200,0.504,0.321,0.147,0.577,170.134,pop
235,10235,Us The Duo,Public Record,One Last Dance,51,224847,0.466,0.161,0.231,0.171,139.167,pop
236,10236,Boyce Avenue;Megan Nicole,"Cover Sessions, Vol. 2",Heaven,61,250063,0.619,0.28,0.103,0.292,129.948,pop
237,10237,Joshua Hyslop,In Deepest Blue (Bonus Track Version),The Spark - Bonus Track,51,201933,0.596,0.429,0.0962,0.229,148.086,pop
238,10238,Drew Holcomb & The Neighbors,Medicine,American Beauty,63,158013,0.645,0.169,0.109,0.178,167.826,pop
239,10239,Ray LaMontagne,Part Of The Light,Such A Simple Thing,65,296386,0.522,0.256,0.142,0.13,76.349,pop
240,10240,Amos Lee,Amos Lee,Colors,64,160453,0.681,0.168,0.109,0.29,128.615,pop
241,10241,Boyce Avenue,"Cover Sessions, Vol. 6",Someone You Loved,57,182442,0.736,0.364,0.0932,0.371,110.023,pop
242,10242,Jason Mraz;Meghan Trainor,Know.,More Than Friends (feat. Meghan Trainor),54,181360,0.451,0.528,0.0811,0.527,139.28,pop
243,10243,Days N Daze,Show Me the Blueprints.,Flurry Rush,37,169318,0.371,0.674,0.0889,0.92,87.603,pop
244,10244,Sara Bareilles,The Blessed Unrest,I Choose You,63,218573,0.731,0.572,0.133,0.947,154.038,pop
245,10245,Mindy Gledhill,Anchor,I Do Adore,53,149160,0.69,0.334,0.0895,0.8,74.721,pop
246,10246,Dave Barnes,Christmas Faves 2022,I'll Be Home For Christmas,0,183293,0.594,0.307,0.15,0.24,94.026,pop
247,10247,Get Dead,Tall Cans & Loose Ends,Fuck You,36,169266,0.608,0.917,0.13,0.936,117.875,pop
248,10248,Albert King,pov: you have a holly jolly christmas,Christmas Comes But Once A Year,0,272640,0.687,0.494,0.0867,0.621,93.269,pop
249,10249,Albert King,pov: you rock around the christmas tree,Christmas Comes But Once A Year,0,272640,0.687,0.494,0.0867,0.621,93.269,pop
250,10250,John Adams,If I Ain't Got You (Acoustic),If I Ain't Got You - Acoustic,55,176509,0.652,0.15,0.102,0.361,104.018,pop
251,10251,John Adams,Believe (Acoustic),Believe - Acoustic,57,179886,0.765,0.241,0.111,0.182,123.95,pop
252,10252,Adam Christopher,Iris (Acoustic),Iris - Acoustic,54,184200,0.589,0.249,0.106,0.363,150.096,pop
253,10253,Motohiro Hata,言ノ葉,Rain - Long Ver.,44,447306,0.588,0.604,0.252,0.351,92.02,pop
254,10254,Aoi Teshima,Cheek to Cheek~I Love Cinemas~,C'est si bon,51,108346,0.735,0.203,0.105,0.479,113.913,pop
255,10255,Jonah Baker,Baby (Acoustic Version),Baby (Acoustic Version),42,160768,0.655,0.147,0.266,0.328,116.103,pop
256,10256,YUZU,Land,Reason,47,304320,0.363,0.819,0.0988,0.468,122.527,pop
257,10257,Boyce Avenue;Emma Heesters,I Like Me Better,I Like Me Better,54,201508,0.473,0.263,0.142,0.315,87.145,pop
258,10258,Zack Tabudlo,Asan Ka Na Ba,Asan Ka Na Ba,73,241132,0.676,0.768,0.345,0.493,105.999,pop
259,10259,Boyce Avenue,"Cover Sessions, Vol. 3",A Thousand Years,56,263710,0.41,0.221,0.106,0.228,139.529,pop
260,10260,Thomas Daniel,drivers license,drivers license,56,246345,0.439,0.217,0.126,0.373,144.413,pop
261,10261,Jason Mraz,YES!,Love Someone,59,257173,0.582,0.347,0.111,0.0797,97.957,pop
262,10262,Jae Hall,The Winner Takes It All (Acoustic),The Winner Takes It All - Acoustic,57,159012,0.426,0.127,0.0993,0.149,62.535,pop
263,10263,Aaron Espe,Only Time,Only Time,56,178546,0.696,0.261,0.11,0.361,136.053,pop
264,10264,A Fine Frenzy,One Cell In The Sea,Almost Lover,57,268800,0.549,0.24,0.106,0.167,119.58,pop
265,10265,Roses & Frey,Dance Monkey,Dance Monkey,51,197850,0.541,0.192,0.193,0.317,139.938,pop
266,10266,Parachute,Parachute,Ocean,48,222400,0.662,0.711,0.085,0.352,119.989,pop
267,10267,Kina Grannis,Dream a Little Dream of Me,Dream a Little Dream of Me,52,142379,0.665,0.185,0.334,0.458,82.474,pop
268,10268,The Mayries,Back For Good,Back For Good,54,194667,0.591,0.175,0.133,0.352,139.902,pop
269,10269,Canyon City,OK,OK,55,212400,0.489,0.183,0.106,0.486,79.961,pop
270,10270,Andrew Foy;Renee Foy,Just The Two Of Us,Just The Two Of Us,41,196304,0.618,0.083,0.146,0.597,90.865,pop
271,10271,Boyce Avenue,"Cover Sessions, Vol. 6",Hey There Delilah,49,230868,0.664,0.319,0.121,0.258,105.036,pop
272,10272,Andrew Foy;Renee Foy,Arcade,Arcade,37,186738,0.408,0.266,0.104,0.35,143.651,pop
273,10273,Kina Grannis,Yellow,Yellow,52,193536,0.623,0.132,0.217,0.266,82.105,pop
274,10274,Roses & Frey,Wake Me Up,Wake Me Up,58,196819,0.494,0.214,0.107,0.35,125.981,pop
275,10275,Aidan Hawken,Walking Blind (feat. Carina Round),Walking Blind,48,201440,0.374,0.183,0.109,0.134,82.042,pop
276,10276,Jon Bryant,Headphones,Headphones,56,204998,0.559,0.455,0.103,0.396,159.985,pop
277,10277,The Rescues,Teenage Dream,Teenage Dream,46,219093,0.642,0.408,0.185,0.411,119.81,pop
278,10278,Ivan & Alyosha,The Worth Of The Wait,The Worth Of The Wait,55,171800,0.48,0.618,0.325,0.344,82.051,pop
279,10279,Kina Grannis,Can't Help Falling In Love (Piano Version),Can't Help Falling In Love - Piano Version,54,211624,0.271,0.0937,0.108,0.147,164.721,pop
280,10280,Austin Plaine,Austin Plaine,Never Come Back Again,57,196240,0.594,0.695,0.119,0.172,104.977,pop
281,10281,Chord Overstreet,Love You To Death,Love You To Death,49,199459,0.574,0.344,0.0804,0.0987,147.924,pop
282,10282,Plamina,Someone You Loved (Acoustic),Someone You Loved - Acoustic,55,169253,0.647,0.298,0.12,0.31,106.244,pop
283,10283,Kina Grannis;Imaginary Future,What a Wonderful World,What a Wonderful World,51,137066,0.486,0.0399,0.115,0.155,95.066,pop
284,10284,Andrew Foy;Renee Foy,You Broke Me First,You Broke Me First,39,128798,0.734,0.0423,0.108,0.14,123.905,pop
285,10285,Joshua Hyslop,Echos,Long Way Down,60,257972,0.711,0.231,0.105,0.186,125.062,pop
286,10286,Parachute,Losing Sleep,She Is Love,60,146066,0.629,0.174,0.118,0.305,134.295,pop
287,10287,Phillip LaRue,The Meaning,Marigold,53,172708,0.615,0.406,0.0982,0.541,166.035,pop
288,10288,krissy & ericka,Twelve: Fifty One (International Version),12:51,64,246280,0.503,0.357,0.128,0.438,136.135,pop
289,10289,Takehara Pistol,リョウメンシダ/サンサーラ,サンサーラ,34,331984,0.45,0.183,0.11,0.219,61.192,pop
290,10290,Allman Brown;Liz Lawrence,1000 Years,Sons and Daughters,50,216052,0.525,0.461,0.362,0.202,147.997,pop
291,10291,Ben Rector,Brand New,Brand New,65,243933,0.555,0.934,0.122,0.422,144.874,pop
292,10292,The Weepies;Deb Talan;Steve Tannen,Say I Am You,Gotta Have You,56,199786,0.678,0.363,0.0798,0.543,75.004,pop
293,10293,Ben Rector,Brand New,"30,000 Feet",57,256933,0.555,0.452,0.0595,0.321,179.921,pop
294,10294,Eddy Tyler,Guitar Instrumental Covers,A Thousand Years,43,279916,0.586,0.396,0.0992,0.16,142.591,pop
295,10295,Ray LaMontagne,Trouble,Jolene,64,250866,0.588,0.142,0.0953,0.288,119.656,pop
296,10296,Eddie Vedder,Into The Wild (Music For The Motion Picture),No Ceiling,58,94053,0.724,0.652,0.101,0.75,106.911,pop
297,10297,Joy Williams,Front Porch,Front Porch,64,231813,0.567,0.224,0.109,0.2,124.44,pop
298,10298,Days N Daze,Rogue Taxidermy,Goodbye Lulu,35,150047,0.544,0.839,0.341,0.967,87.609,pop
299,10299,Ray LaMontagne,Cruising,Three More Days,36,216773,0.555,0.68,0.0506,0.903,84.518,pop
300,10300,Callum J Wright,Isn't She Lovely (Acoustic),Isn't She Lovely - Acoustic,54,145771,0.69,0.306,0.0968,0.424,115.671,pop
301,10301,Kutiman;Dekel,My Everything,My Everything,41,238577,0.594,0.552,0.1,0.52,110.038,rock
302,10302,Limoblaze;Johnny Drille,This Loving,This Loving,38,156831,0.564,0.483,0.0679,0.569,101.095,rock
303,10303,Manu Dibango,African Voodoo,Coconut,44,131045,0.652,0.84,0.0468,0.955,113.623,rock
304,10304,La Cumbia Chicharra,El Grito,¿ Quien Es ?,17,204360,0.79,0.647,0.0605,0.967,93.99,rock
305,10305,Limoblaze;Ada Ehi,God's Favourite Baby,Good God,37,215733,0.285,0.513,0.127,0.221,82.303,rock
306,10306,TJ Cream;First Fire;Marko,Everyday,Everyday,17,188683,0.522,0.727,0.366,0.714,93.37,rock
307,10307,Rehmahz;Limoblaze,Victory,Victory,18,216868,0.672,0.437,0.149,0.411,126.599,rock
308,10308,Elikem Kofi,Highly Confidential,Fever,17,200124,0.766,0.696,0.557,0.521,107.977,rock
309,10309,Dos Santos,Dos Santos,El Pescador,17,213186,0.562,0.722,0.114,0.887,100.747,rock
310,10310,Angeloh,Highway,What You Want,17,237918,0.77,0.584,0.0926,0.669,114.96,rock
311,10311,Zé Bigode Orquestra,Tikulafe,Tikulafe,17,295219,0.641,0.77,0.108,0.643,121.956,rock
312,10312,Whitefield Brothers,In The Raw,Yakuba,18,194813,0.809,0.946,0.0577,0.911,90.73,rock
313,10313,Orquestra Voadora,Ferro Velho,Amor,18,197746,0.664,0.875,0.132,0.626,104.925,rock
314,10314,Menahan Street Band,Make the Road By Walking,Make the Road By Walking,51,183213,0.615,0.76,0.0825,0.902,90.847,rock
315,10315,Limoblaze,Blind,Eledumare,17,200412,0.709,0.854,0.11,0.816,103.018,rock
316,10316,Foli Griô Orquestra;Carlos Malta;Dofono de Omulu;Ekedi Nicinha,AJO,Awo,17,494532,0.594,0.716,0.0539,0.931,133.407,rock
317,10317,Orgone,The Killion Floor,Do Your Thing,18,241200,0.586,0.702,0.0943,0.69,143.434,rock
318,10318,Chief Checker,Nigeria 70 - Lagos Jump,Africa Irie,17,342013,0.745,0.587,0.0922,0.86,131.977,rock
319,10319,Mandrill,Mandrill Is,I Refuse To Smile,18,247760,0.544,0.697,0.193,0.654,87.557,rock
320,10320,Zé Bigode Orquestra,Clube da Fumaça,Vai C Bom,18,193887,0.615,0.874,0.0536,0.389,189.944,rock
321,10321,Criolo,Ainda Há Tempo,Ainda Há Tempo,18,318360,0.58,0.8,0.0708,0.483,81.303,rock
322,10322,Gyedu-Blay Ambolley,Ketan,Ketan,17,357074,0.644,0.823,0.12,0.508,104.967,rock
323,10323,Jor'dan Armstrong,CHURCH GIRLS LOVE R&B,WRONGS,18,192277,0.534,0.631,0.0961,0.506,126.018,rock
324,10324,Lo'Jo;Vincent Ségal;Robert Wyatt,Cinéma El Mundo,Tout est fragile,17,255735,0.66,0.57,0.0687,0.808,120.104,rock
325,10325,Ikebe Shakedown,Ikebe Shakedown,Don't Contradict,17,236053,0.776,0.961,0.0897,0.942,136.005,rock
326,10326,Pat Kalla;Le Super Mojo,Hymne à la vie,Président,17,347772,0.774,0.719,0.0781,0.89,132.025,rock
327,10327,The Shaolin Afronauts,Follow the Path,Sissoko,17,246106,0.705,0.547,0.0814,0.655,120.336,rock
328,10328,Ikebe Shakedown,Ikebe Shakedown,Five Points,17,203760,0.511,0.678,0.0543,0.83,82.041,rock
329,10329,Jor'dan Armstrong,52 Weeks of Summer,Came Up,19,199876,0.72,0.441,0.116,0.309,96.01,rock
330,10330,Cymande,Second Time Round,For Baby Ooh,18,137400,0.817,0.211,0.11,0.71,112.21,rock
331,10331,Samuca e a Selva,Coragem,Coragem,17,268181,0.802,0.644,0.529,0.813,124.029,rock
332,10332,El Michels Affair,Loose Change,Yennicita - Alternate Version,18,184560,0.619,0.585,0.35,0.642,167.942,rock
333,10333,BaianaSystem,Lucro/Descomprimindo,Lucro/Descomprimindo,19,246280,0.713,0.825,0.212,0.68,100.04,rock
334,10334,The Mauskovic Dance Band,Down in the Basement - EP,Tuto Bay,18,209805,0.716,0.511,0.0633,0.929,133.028,rock
335,10335,Ernest Ranglin,Surfside,Surfing,19,225133,0.793,0.436,0.0651,0.821,142.011,rock
336,10336,Afrocidade,Afrocidade na Pista,Caju,18,31824,0.343,0.472,0.866,0.764,93.945,rock
337,10337,Orchestra Baobab,Bamba,Boulmamine,18,355933,0.649,0.618,0.098,0.752,139.307,rock
338,10338,The Bamboos,Tighten Up - Single,Tighten Up,18,230960,0.569,0.949,0.0701,0.968,131.921,rock
339,10339,BaianaSystem;Claudia Manzo,ATO 3: América do Sol,Capucha,20,174680,0.737,0.934,0.233,0.614,104.965,rock
340,10340,Newen Afrobeat,Curiche,Voráz,18,327493,0.679,0.774,0.087,0.932,145.009,rock
341,10341,BaianaSystem;ÀTTØØXXÁ,Outras Cidades,Calamatraca (ÀTTØØXXÁ Remix),19,182773,0.748,0.626,0.0385,0.44,149.933,rock
342,10342,Breakestra,Dusk Till Dawn,Back At The Boathouse,18,171704,0.763,0.925,0.102,0.761,98.51,rock
343,10343,Newen Afrobeat,No Les Creeré,No Les Creeré,18,258662,0.746,0.829,0.144,0.834,117.714,rock
344,10344,The Budos Band,Burnt Offering,Tomahawk,19,209213,0.514,0.85,0.358,0.684,110.897,rock
345,10345,William Onyeabor,Atomic Bomb,Atomic Bomb,17,480146,0.761,0.382,0.0562,0.966,116.887,rock
346,10346,Los Amigos Invisibles,Live En Una Noche Tan Linda Como Esta Vol 1,Esto Es Lo Que Hay,20,445727,0.589,0.789,0.771,0.312,104.178,rock
347,10347,Plastilina Mosh,All U Need Is Mosh,Jonaz Goes to Hollywood,21,244786,0.677,0.925,0.186,0.396,102.52,rock
348,10348,Jorge Drexler,Sus primeras grabaciones 1992-1994 (La luz que sabe robar- Radar),Edén,18,177946,0.643,0.311,0.111,0.773,137.278,rock
349,10349,Jorge Drexler,Sus primeras grabaciones 1992-1994 (La luz que sabe robar- Radar),Equipaje,18,239360,0.785,0.393,0.0978,0.333,126.776,rock
350,10350,Hugh Masekela,60's Gold,Grazing In The Grass,19,156946,0.673,0.697,0.256,0.911,107.46,rock
351,10351,Eben;Nathaniel Bassey,No One Like You,No One Like You,40,317675,0.652,0.529,0.235,0.488,129.861,rock
352,10352,Bacao Rhythm & Steel Band,55,PIMP,49,194972,0.672,0.858,0.104,0.963,166.689,rock
353,10353,El Michels Affair;Piya Malik,Yeti Season (Deluxe Version),Zaharila,31,221097,0.378,0.596,0.488,0.501,81.873,rock
354,10354,The Poets Of Rhythm,Discern / Define,Plus Plus,17,306160,0.723,0.722,0.219,0.604,95.558,rock
355,10355,Jor'dan Armstrong,Blsd,Favor,18,277600,0.467,0.615,0.194,0.45,142.076,rock
356,10356,Ocote Soul Sounds;Chico Mann;Quantic,A Pesar La Vida / Not Yet,A Pesar La Vida,18,197500,0.496,0.753,0.363,0.456,99.876,rock
357,10357,Morbo y Mambo,Boa,442,17,354253,0.558,0.819,0.0898,0.276,132.005,rock
358,10358,The Sorcerers,In Search of the Lost City of the Monkey God,The People of the Forest,17,223619,0.86,0.548,0.162,0.905,138.786,rock
359,10359,TJ Cream;Beloved Music,Wisdom Seeker,Wisdom Seeker,18,223529,0.825,0.68,0.109,0.722,96.029,rock
360,10360,Manu Dibango,African Voodoo,Groovy Flute,47,153097,0.678,0.845,0.0637,0.965,104.653,rock
361,10361,Marizu,Amazing,Amazing,17,183946,0.508,0.483,0.0902,0.523,133.207,rock
362,10362,Nomade Orquestra,Nômade Orquestra,Samurai,17,358947,0.603,0.67,0.081,0.314,94.01,rock
363,10363,Ocote Soul Sounds,Coconut Rock,Coconut Rock,16,195952,0.796,0.904,0.675,0.762,88.001,rock
364,10364,Sharyn;Triple O,In Full Bloom,Life,17,249102,0.666,0.565,0.104,0.263,180.071,rock
365,10365,La Misa Negra,La Misa Negra,Tierra,17,74520,0.629,0.577,0.078,0.193,120.042,rock
366,10366,Maga Bo;BNegão,Quilombo do Futuro,Tempos Insanos,18,123901,0.871,0.889,0.336,0.557,99.926,rock
367,10367,Calle 13,Residente o Visitante,A Limpiar El Sucio,20,253426,0.618,0.825,0.139,0.896,79.439,rock
368,10368,The Poets Of Rhythm,Discern / Define,The Jaunt,18,190680,0.739,0.58,0.0761,0.626,108.304,rock
369,10369,Bacao Rhythm & Steel Band,The Serpents Mouth,Touchdown,18,154624,0.81,0.621,0.201,0.837,95.911,rock
370,10370,Metá Metá,M M 3,Ossanyn,18,283308,0.454,0.636,0.108,0.455,138.448,rock
371,10371,Whitefield Brothers,In The Raw,Sol Walk,18,211226,0.7,0.933,0.0501,0.863,115.711,rock
372,10372,Jor'dan Armstrong,God Got Me,God Got Me,18,175856,0.787,0.726,0.087,0.407,107.024,rock
373,10373,Ocote Soul Sounds,Taurus,Agua Santa,16,247320,0.718,0.872,0.111,0.949,164.013,rock
374,10374,Voilaaa,Manu écoute ça...,Manu écoute ça...,17,270193,0.851,0.776,0.0371,0.907,118.019,rock
375,10375,The Sugarman 3,Sugar's Boogaloo,Sugar's Boogaloo,18,187933,0.62,0.559,0.0661,0.625,127.721,rock
376,10376,The Poets Of Rhythm,Discern / Define,Guiding Resolution,17,214706,0.639,0.638,0.0931,0.936,101.687,rock
377,10377,Voilaaa,On te l'avait dit,Jungle Fire,17,378020,0.81,0.612,0.22,0.598,116.803,rock
378,10378,The Mighty Imperials;Joseph Henry,Thunder Chicken,"Soul Buster, Pt. 1",17,219760,0.601,0.968,0.285,0.88,105.657,rock
379,10379,Romperayo,El Busetero Buscapleitos,El Busetero Buscapleitos,17,260580,0.434,0.87,0.225,0.898,124.228,rock
380,10380,El Michels Affair,Sounding Out the City,Ocho Rios,18,155306,0.775,0.688,0.129,0.529,94.62,rock
381,10381,Criolo,Nó na Orelha (Instrumental),Mariô (Instrumental),16,218600,0.724,0.585,0.1,0.516,89.933,rock
382,10382,Jackie Mittoo,Fire Selection,Drum Ting,19,259917,0.735,0.637,0.179,0.964,83.352,rock
383,10383,Jor'dan Armstrong,52 Weeks of Summer,Friends,18,202277,0.742,0.668,0.156,0.806,97.009,rock
384,10384,El Hijo De La Cumbia,Freestyle de Ritmos,Cumbia Regional,17,209711,0.576,0.887,0.165,0.592,109.957,rock
385,10385,Lack Of Afro;Emma Noble,Hello Baby,Fires Glow,19,242940,0.633,0.681,0.665,0.622,110.004,rock
386,10386,Los Amigos Invisibles,Arepa 3000,Pipi,20,133920,0.631,0.609,0.157,0.702,174.968,rock
387,10387,Juanafé;La Flor del Recuerdo,Parrilladas Vargas (Vol. II),Mi Último Fracaso,18,265086,0.457,0.332,0.102,0.305,164.096,rock
388,10388,Los Amigos Invisibles,Arepa 3000,Masturbation Session,20,293386,0.843,0.822,0.182,0.86,117.971,rock
389,10389,The New Mastersounds,The Nashville Session,Burnt Back,19,224095,0.537,0.903,0.126,0.843,111.801,rock
390,10390,BaianaSystem,BaianaSystem,Frevofoguete,18,206066,0.482,0.714,0.107,0.656,155.103,rock
391,10391,Zé Bigode Orquestra;Guinu,Clube da Fumaça,Alfazema Y Guiné (feat. Guinu),17,118388,0.875,0.761,0.256,0.912,129.911,rock
392,10392,BaianaSystem;Thiago França,ATO 3: América do Sol,Reza Frevo,18,96766,0.451,0.983,0.107,0.378,161.108,rock
393,10393,Los Amigos Invisibles,Live En Una Noche Tan Linda Como Esta Vol 1,Yo No Se,20,132284,0.56,0.822,0.561,0.962,131.774,rock
394,10394,Calle 13,Los De Atrás Vienen Conmigo,Electro Movimiento,19,196986,0.803,0.86,0.128,0.534,109.966,rock
395,10395,Newen Afrobeat,Curiche,Come y Calla,17,540346,0.795,0.857,0.0968,0.845,97.01,rock
396,10396,Ebo Taylor;Uhuru-Yenzu,Conflict,Love and Death,18,499733,0.804,0.92,0.0743,0.811,108.979,rock
397,10397,Plastilina Mosh,Juan Manuel,Tiki Fiesta,19,187173,0.768,0.688,0.113,0.4,125.112,rock
398,10398,Metá Metá,MetaL MetaL,Man Feriman,18,460120,0.475,0.76,0.367,0.359,109.977,rock
399,10399,Plastilina Mosh,Tasty + B Sides,Te Lo Juro Por Madonna (Si Omba Ta Gueno),19,181026,0.517,0.966,0.123,0.711,98.14,rock
400,10400,Los Amigos Invisibles,The New Sound of the Venezuelan Gozadera,Mango Cool,19,174293,0.527,0.883,0.0913,0.828,155.135,rock
401,10401,Kutiman,Mix Tel Aviv,Mix Tel Aviv,36,277438,0.751,0.688,0.0799,0.403,120.96,rock
402,10402,Akalé Wubé,Mata,Mata,44,230853,0.569,0.496,0.11,0.808,82.822,rock
403,10403,TB1,Thank You,Thank You,39,235826,0.775,0.808,0.0628,0.912,115.011,rock
404,10404,Louis Pascal,Life of Grace,Life of Grace,34,205973,0.59,0.491,0.143,0.253,193.616,rock
405,10405,Jungle Fire,Tropicoso,Comencemos (Let's Start),44,152600,0.666,0.903,0.151,0.913,111.84,rock
406,10406,Oneness Of Juju,Breezin',Breezin',17,329333,0.616,0.476,0.0991,0.862,80.318,rock
407,10407,Becca Folkes,In My Own Words,He Turned It,17,243408,0.663,0.872,0.0806,0.585,97,rock
408,10408,Greyboy,Soul Mosaic,Omega,19,64693,0.755,0.876,0.0641,0.894,108.383,rock
409,10409,Ikebe Shakedown,Stone by Stone,Rio Grande,46,230986,0.445,0.605,0.321,0.692,162.588,rock
